"AskingPrice","PriceSold","SaleDate","id","YearBuilt","Area","NumberBathrooms","NumberBedrooms","NumberLevels","LivingArea","MunicipalAssessment","FloorNumber","Parking"
"","","Sold in 13 Days  on 2007-10-12","/triplex-for-sale-ahuntsic-cartierville-quebec-en-67041","1932","60x100 ft (18.29x30.48 m)","1","4",,,,,
"$675,000"," $625,000","Sold in 3 months  on 2007-08-15","/triplex-for-sale-ahuntsic-cartierville-quebec-en-57680","1961","70x120 ft (21.34x36.58 m)",,,,,,,
"","","Sold in 81 Days  on 2008-02-01","/triplex-for-sale-ahuntsic-cartierville-quebec-en-70986","1956","35x102 ft (10.67x31.09 m)","1","3",,,,,
"$449,900"," $425,000","Sold in 3 months 4 Days  on 2007-12-18","/triplex-for-sale-ahuntsic-cartierville-quebec-en-65943","1954","25x100 ft (7.62x30.48 m)","1","3",,,,,
"$459,000"," $440,000","Sold in 36 Days  on 2008-03-21","/triplex-for-sale-ahuntsic-cartierville-quebec-en-77736","1957","34.5x100 ft (10.52x30.48 m)","1","3",,,,,
"$365,000"," $360,000","Sold in 40 Days  on 2008-07-01","/triplex-for-sale-ahuntsic-cartierville-quebec-en-89156","1955","27x88 ft (8.23x26.82 m)","1","3",,,,,
"$518,400"," $509,000","Sold in 5 months 21 Days  on 2011-03-06","/triplex-for-sale-anjou-quebec-en-204353","1969","30x85 ft (9.14x25.91 m)","3","7",,,,,
"$525,000"," $480,000","Sold in 3 months 5 Days  on 2009-08-14","/triplex-for-sale-anjou-quebec-en-129250","1970",,"2",,,,,,
"$589,000"," $575,000","Sold in 22 Days  on 2011-03-24","/triplex-for-sale-anjou-quebec-en-236843",,"40x80 ft (12.19x24.38 m)","1","3",,,,,
"$485,000"," $468,000","Sold in 8 Days  on 2011-03-25","/triplex-for-sale-anjou-quebec-en-242071","1962","90x42 ft (27.43x12.80 m)","3","3",,,,,
"","","Sold in 5 months 11 Days  on 2012-03-06","/triplex-for-sale-anjou-quebec-en-282265","1963",,,,,,,,
"$495,000"," $495,000","Sold in 20 Days  on 2012-04-23","/triplex-for-sale-anjou-quebec-en-318185","1963","29x90.56 ft (8.84x27.60 m)","1","3",,,,,
"$429,000"," $413,500","Sold in 3 months 24 Days  on 2012-06-10","/triplex-for-sale-anjou-quebec-en-310489","1962","8.38x29.19 m (27.49x95.77 ft)","1","3",,,,,
"$469,000"," $469,000","Sold in 12 Days  on 2013-06-27","/triplex-for-sale-anjou-quebec-en-358005","1967","28.5x90 ft (8.69x27.43 m)","4","8",,,,,
"$549,000"," $530,000","Sold in 15 Days  on 2012-09-22","/triplex-for-sale-anjou-quebec-en-360910","1959","362.80 m� (3,905.15 ft�)",,,,,,,
"$579,000"," $570,000","Sold in 25 Days  on 2012-11-25","/triplex-for-sale-anjou-quebec-en-375621","1966","40x80 ft (12.19x24.38 m)","1","3",,,,,
"","","Sold in 3 Days  on 2012-09-23","/triplex-for-sale-anjou-quebec-en-364224","1966",,,,,,,,
"$345,000"," $345,000","Sold in 80 Days  on 2007-08-30","/triplex-for-sale-dorval-quebec-en-59126","1961","47.5x76 ft (14.48x23.16 m)",,,,,,,
"$499,000"," $464,000","Sold in 51 Days  on 2013-11-28","/triplex-for-sale-ile-bizard-quebec-en-455704","1989","852.00 m� (9,170.85 ft�)","3",,,,,,
"$435,000"," $385,000","Sold in 10 months 5 Days  on 2012-05-23","/triplex-for-sale-lachine-quebec-en-263429","1929","34.65x100.8 ft (10.56x30.72 m)","1","3",,,,,
"$449,000"," $430,000","Sold in 70 Days  on 2011-10-28","/triplex-for-sale-lachine-quebec-en-276570","1988","31x97 ft (9.45x29.57 m)","1","2",,,,,
"$459,000"," $437","Sold in 52 Days  on 2012-12-14","/triplex-for-sale-lachine-quebec-en-336891",,"25x75 ft (7.62x22.86 m)",,,,,,,
"","","Sold in 4 months 1 day  on 2014-07-06","/triplex-for-sale-lachine-quebec-en-494951","1986",,"3","7",,,,,
"$439,000"," $420,000","Sold in 7 Days  on 2009-09-10","/triplex-for-sale-lasalle-quebec-en-143454","1967","34.5x83.3 ft (10.52x25.39 m)","1","3",,,,,
"$559,900","","Sold in 62 Days  on 2012-12-01","/triplex-for-sale-lachine-quebec-en-365810","1986","12.42x28.96 m (40.75x95.01 ft)","3","7",,,,,
"$474,900"," $469,000","Sold in 7 months 21 Days  on 2011-08-04","/triplex-for-sale-lasalle-quebec-en-223800","1949","37x89 ft (11.28x27.13 m)","1","4",,,,,
"","","Sold in 17 Days  on 2011-06-21","/triplex-for-sale-lasalle-quebec-en-259803","1944","15.24x26.51 m (50.00x86.98 ft)","1","3",,,,,
"","","Sold in 20 Days  on 2011-10-03","/triplex-for-sale-lasalle-quebec-en-281029","1958","40x109 ft (12.19x33.22 m)","1","3",,,,,
"$569,000"," $545,000","Sold in 3 months 20 Days  on 2013-06-13","/triplex-for-sale-lasalle-quebec-en-389017","1958","3,160 ft� (293.57 m�)","1","3",,,,,
"$484,000"," $472,000","Sold in 24 Days  on 2012-12-11","/triplex-for-sale-lasalle-quebec-en-379566",,"36x93 ft (10.97x28.35 m)","2","3",,,,,
"","","Sold in 37 Days  on 2013-03-15","/triplex-for-sale-lasalle-quebec-en-394803","1959","39x95 ft (11.89x28.96 m)","1","4",,,,,
"$379,000"," $330,000","Sold in 4 months 1 day  on 2006-12-08","/triplex-for-sale-lasalle-quebec-en-40841",,"15.24x26.52 m (50.00x87.01 ft)","1","3",,,,,
"$539,000"," $519,000","Sold in 51 Days  on 2014-03-15","/triplex-for-sale-lasalle-quebec-en-485762","1955","5,243 ft� (487.09 m�)","4","6",,,,,
"$449,000"," $435,000","Sold in 3 months 15 Days  on 2009-01-09","/triplex-for-sale-mercier-hochelaga-maisonneuve-quebec-en-102711","1962","36x92 ft (10.97x28.04 m)","1","3",,,,,
"$349,000"," $345,000","Sold in 19 Days  on 2009-09-02","/triplex-for-sale-mercier-hochelaga-maisonneuve-quebec-en-142018","1967","23x8.2 m (75.46x26.90 ft)","3","7",,,,,
"$459,000"," $435,000","Sold in 64 Days  on 2009-11-15","/triplex-for-sale-mercier-hochelaga-maisonneuve-quebec-en-144931","1960","38x97 ft (11.58x29.57 m)","3","7",,,,,
"$359,000"," $330,000","Sold in 72 Days  on 2009-05-22","/triplex-for-sale-mercier-hochelaga-maisonneuve-quebec-en-120792","1900","24x108 ft (7.32x32.92 m)",,,,,,,
"$399,000"," $385,000","Sold in 21 Days  on 2010-05-10","/triplex-for-sale-mercier-hochelaga-maisonneuve-quebec-en-179930","1910","25x100 ft (7.62x30.48 m)",,,,,,,
"$287,000"," $270,000","Sold in 3 months 10 Days  on 2010-04-19","/triplex-for-sale-mercier-hochelaga-maisonneuve-quebec-en-160008","1910","6.86x25.21 m (22.51x82.71 ft)","3","5",,,,,
"$429,000"," $420,000","Sold in 5 Days  on 2010-06-14","/triplex-for-sale-mercier-hochelaga-maisonneuve-quebec-en-182969","1960","25x90 ft (7.62x27.43 m)","3","8",,,,,
"$805,000","","Sold in 12 months 13 Days  on 2011-06-21","/triplex-for-sale-mercier-hochelaga-maisonneuve-quebec-en-188918","1976","37.5x109.81 ft (11.43x33.47 m)","1","8",,,,,
"$499,000"," $465,000","Sold in 3 months 8 Days  on 2010-11-24","/triplex-for-sale-mercier-hochelaga-maisonneuve-quebec-en-200875","1910","24x100 ft (7.32x30.48 m)","1","3",,,,,
"$399,000"," $388,000","Sold in 50 Days  on 2012-05-12","/triplex-for-sale-mercier-hochelaga-maisonneuve-quebec-en-230133","1910","26x48 ft (7.92x14.63 m)",,,,,,,
"","","Sold in 3 months 13 Days  on 2011-05-18","/triplex-for-sale-mercier-hochelaga-maisonneuve-quebec-en-230475","1910","100x20.3 ft (30.48x6.19 m)","1","2",,,,,
"$359,000"," $357,500","Sold in 30 Days  on 2010-11-30","/triplex-for-sale-mercier-hochelaga-maisonneuve-quebec-en-216358","1954","7.77x25.15 m (25.49x82.51 ft)","3","5",,,,,
"$369,000","","Sold in 18 Days  on 2011-02-21","/triplex-for-sale-mercier-hochelaga-maisonneuve-quebec-en-231692","1954","25x100 ft (7.62x30.48 m)","3","3",,,,,
"$485,000"," $470,000","Sold in 4 Days  on 2011-02-17","/triplex-for-sale-mercier-hochelaga-maisonneuve-quebec-en-233947","1904","24x130 ft (7.32x39.62 m)","1","5",,,,,
"","","Sold in 61 Days  on 2011-04-25","/triplex-for-sale-mercier-hochelaga-maisonneuve-quebec-en-236742","1950","37.84x100 ft (11.53x30.48 m)","1","2",,,,,
"$410,000"," $410,000","Sold in 42 Days  on 2011-05-10","/triplex-for-sale-mercier-hochelaga-maisonneuve-quebec-en-244280","1912","5.9x30.48 m (19.36x100.00 ft)","1","2",,,,,
"$598,000"," $598,000","Sold in 12 months 11 Days  on 2012-02-21","/triplex-for-sale-mercier-hochelaga-maisonneuve-quebec-en-233053","1964","37.5x133 ft (11.43x40.54 m)","1","3",,,,,
"$439,000"," $430,000","Sold in 35 Days  on 2011-05-27","/triplex-for-sale-mercier-hochelaga-maisonneuve-quebec-en-248418","1952",,,,,,,,
"","","Sold in 77 Days  on 2011-06-30","/triplex-for-sale-mercier-hochelaga-maisonneuve-quebec-en-248517",,,,,,,,,
"$424,000"," $425,000","Sold in 5 Days  on 2011-05-18","/triplex-for-sale-mercier-hochelaga-maisonneuve-quebec-en-253406","1910","24x100 ft (7.32x30.48 m)","1","2",,,,,
"$379,999"," $350,000","Sold in 11 months 2 Days  on 2012-04-26","/triplex-for-sale-mercier-hochelaga-maisonneuve-quebec-en-259182","1910","90x25 ft (27.43x7.62 m)","3","6",,,,,
"$639,900","","Sold in 5 Days  on 2011-11-20","/triplex-for-sale-mercier-hochelaga-maisonneuve-quebec-en-264826","1927","24x122 ft (7.32x37.19 m)","3","8",,,,,
"$449,000"," $440,000","Sold in 52 Days  on 2011-07-15","/triplex-for-sale-mercier-hochelaga-maisonneuve-quebec-en-258004","1910","23x98 ft (7.01x29.87 m)",,,,,,,
"$437,000"," $420,000","Sold in 7 months 19 Days  on 2012-03-22","/triplex-for-sale-mercier-hochelaga-maisonneuve-quebec-en-272921","1910","23x98 ft (7.01x29.87 m)","3","7",,,,,
"$417,000"," $395,000","Sold in 5 months 18 Days  on 2006-03-22","/triplex-for-sale-mercier-hochelaga-maisonneuve-quebec-en-27386","1926","25x105 ft (7.62x32.00 m)",,,,,,,
"$369,900"," $365,000","Sold in 11 Days  on 2011-11-12","/triplex-for-sale-mercier-hochelaga-maisonneuve-quebec-en-291673","1920","10.73x8.64 m (35.20x28.35 ft)","1","3",,,,,
"$659,000"," $630,000","Sold in 81 Days  on 2012-03-21","/triplex-for-sale-mercier-hochelaga-maisonneuve-quebec-en-301905","1977","58x90 ft (17.68x27.43 m)","2","3",,,,,
"$424,000"," $405,000","Sold in 33 Days  on 2012-02-23","/triplex-for-sale-mercier-hochelaga-maisonneuve-quebec-en-303704","1910","24x91 ft (7.32x27.74 m)","3","9",,,,,
"$395,000"," $383,000","Sold in 4 months 23 Days  on 2012-06-29","/triplex-for-sale-mercier-hochelaga-maisonneuve-quebec-en-308180","1962","7.62x24.9 m (25.00x81.69 ft)","3","5",,,,,
"$539,000"," $525,000","Sold in 63 Days  on 2012-02-10","/triplex-for-sale-mercier-hochelaga-maisonneuve-quebec-en-299094","1958","4,536 ft� (421.41 m�)","2","6",,,,,
"","","Sold in 11 Days  on 2012-04-16","/triplex-for-sale-mercier-hochelaga-maisonneuve-quebec-en-310443","1962","39x90 ft (11.89x27.43 m)","1","3",,,,,
"$474,000"," $455,000","Sold in 56 Days  on 2012-11-15","/triplex-for-sale-mercier-hochelaga-maisonneuve-quebec-en-364337","1929","30x110 ft (9.14x33.53 m)","1","3",,,,,
"","","Sold in 7 months 28 Days  on 2013-02-06","/triplex-for-sale-mercier-hochelaga-maisonneuve-quebec-en-337425","1977","90x46.87 ft (27.43x14.29 m)","2","3",,,,,
"$340,000"," $305,000","Sold in 36 Days  on 2012-04-17","/triplex-for-sale-mercier-hochelaga-maisonneuve-quebec-en-315954","1955","7.92x27.43 m (25.98x89.99 ft)",,,,,,,
"","","Sold in 4 months 3 Days  on 2012-08-20","/triplex-for-sale-mercier-hochelaga-maisonneuve-quebec-en-326274","1958","37.5x88.32 ft (11.43x26.92 m)","1","3",,,,,
"","","Sold in 75 Days  on 2013-05-16","/triplex-for-sale-mercier-hochelaga-maisonneuve-quebec-en-402136","1962","3,080 ft� (286.14 m�)",,,,,,,
"$449,000"," $447,000","Sold in 4 months 18 Days  on 2013-09-16","/triplex-for-sale-mercier-hochelaga-maisonneuve-quebec-en-422596","1962","152.6 m� (1,642.57 ft�)",,,,,,,
"$579,000"," $575,000","Sold in 16 Days  on 2013-06-10","/triplex-for-sale-mercier-hochelaga-maisonneuve-quebec-en-428124","1958","3,487.5 ft� (324.00 m�)","2","4",,,,,
"$379,000"," $350,000","Sold in 4 months 5 Days  on 2007-01-28","/triplex-for-sale-mercier-hochelaga-maisonneuve-quebec-en-43845","1928","2,448 ft� (227.43 m�)","3","6",,,,,
"$525,000"," $495,000","Sold in 4 months 20 Days  on 2013-11-23","/triplex-for-sale-mercier-hochelaga-maisonneuve-quebec-en-438691","1927","24.54x6.86 m (80.51x22.51 ft)","3","3",,,,,
"$299,500"," $290,000","Sold in 55 Days  on 2006-11-28","/triplex-for-sale-mercier-hochelaga-maisonneuve-quebec-en-44763","1960","7.62x31.09 m (25.00x102.00 ft)","3","6",,,,,
"$489,000"," $491,500","Sold in 5 months 19 Days  on 2014-04-18","/triplex-for-sale-mercier-hochelaga-maisonneuve-quebec-en-468057","1930","1,755 ft� (163.04 m�)",,,,,,,
"$489,000"," $465,000","Sold in 51 Days  on 2014-01-12","/triplex-for-sale-mercier-hochelaga-maisonneuve-quebec-en-473598","1971","2,545 ft� (236.44 m�)","3","7",,,,,
"$409,000"," $390,000","Sold in 45 Days  on 2014-04-09","/triplex-for-sale-mercier-hochelaga-maisonneuve-quebec-en-492885","1960","25.5x99.21 ft (7.77x30.24 m)","3","5",,,,,
"","","Sold in 18 Days  on 2014-04-03","/triplex-for-sale-mercier-hochelaga-maisonneuve-quebec-en-500725","1947","3,700 ft� (343.74 m�)","1","3",,,,,
"$529,000"," $509,000","Sold in 33 Days  on 2014-02-16","/triplex-for-sale-mercier-hochelaga-maisonneuve-quebec-en-482141","1950","2,920 ft� (271.28 m�)","1","2",,,,,
"$439,000"," $423,000","Sold in 7 months 8 Days  on 2007-10-20","/triplex-for-sale-mercier-hochelaga-maisonneuve-quebec-en-53461","1910","24x100 ft (7.32x30.48 m)",,,,,,,
"$430,000"," $420,000","Sold in 28 Days  on 2014-08-14","/triplex-for-sale-mercier-hochelaga-maisonneuve-quebec-en-531734","1910","1,968 ft� (182.83 m�)","1","3",,,,,
"$389,000"," $367,000","Sold in 4 months 7 Days  on 2007-09-19","/triplex-for-sale-mercier-hochelaga-maisonneuve-quebec-en-57417","1956","48x82 ft (14.63x24.99 m)","5","6",,,,,
"$350,000"," $345,000","Sold in 37 Days  on 2007-08-16","/triplex-for-sale-mercier-hochelaga-maisonneuve-quebec-en-60951","1956","31.5x100 ft (9.60x30.48 m)","4",,,,,,
"$415,000"," $425,000","Sold in 62 Days  on 2008-02-07","/triplex-for-sale-mercier-hochelaga-maisonneuve-quebec-en-72478","1956","100x31.25 ft (30.48x9.53 m)","1","3",,,,,
"$399,000"," $390,000","Sold in 83 Days  on 2011-02-09","/triplex-for-sale-montreal-downtown-ville-marie-quebec-en-220428","1910","22x82 ft (6.71x24.99 m)",,,,,,,
"$289,000"," $210,000","Sold in 80 Days  on 2011-02-01","/triplex-for-sale-montreal-downtown-ville-marie-quebec-en-200384","1910","17.19x80 ft (5.24x24.38 m)","3",,,,,,
"$475,000"," $473,000","Sold in 23 Days  on 2011-06-14","/triplex-for-sale-montreal-downtown-ville-marie-quebec-en-242749",,"35x45 ft (10.67x13.72 m)","1","3",,,,,
"$412,200"," $402,500","Sold in 84 Days  on 2012-10-25","/triplex-for-sale-montreal-downtown-ville-marie-quebec-en-351200",,,,,,,,,
"$519,000"," $520,000","Sold in 2 Days  on 2014-04-25","/triplex-for-sale-montreal-downtown-ville-marie-quebec-en-504808","1900","165.4 m� (1,780.35 ft�)","1","2",,,,,
"$395,000","","Sold in 70 Days  on 2007-09-17","/triplex-for-sale-montreal-downtown-ville-marie-quebec-en-56876","1900","6.72x24.42 m (22.05x80.12 ft)","3","5",,,,,
"$270,000","","Sold in 74 Days  on 2007-09-17","/triplex-for-sale-montreal-downtown-ville-marie-quebec-en-60842","1900","20x80 ft (6.10x24.38 m)","3","3",,,,,
"$339,000"," $345,000","Sold in 73 Days  on 2007-08-16","/triplex-for-sale-montreal-downtown-ville-marie-quebec-en-58402","1910","41.5x56 ft (12.65x17.07 m)","3","332",,,,,
"$429,000","","Sold in 14 Days  on 2009-03-09","/triplex-for-sale-montreal-sud-ouest-quebec-en-117904","1986","22.5x80 ft (6.86x24.38 m)","2","3",,,,,
"$369,000"," $369,000","Sold in 16 Days  on 2009-06-07","/triplex-for-sale-montreal-sud-ouest-quebec-en-131048","1948","25x80 ft (7.62x24.38 m)","1","3",,,,,
"$399,000"," $365,000","Sold in 60 Days  on 2009-11-25","/triplex-for-sale-montreal-sud-ouest-quebec-en-147679","1915","13.7x23.38 m (44.95x76.71 ft)","4","3",,,,,
"$299,000","","Sold in 15 months  on 2011-03-17","/triplex-for-sale-montreal-sud-ouest-quebec-en-158039","1924","26.21x36 ft (7.99x10.97 m)","3","2",,,,,
"$449,000"," $430,000","Sold in 3 months 15 Days  on 2011-09-30","/triplex-for-sale-montreal-sud-ouest-quebec-en-264540","1926","23x91 ft (7.01x27.74 m)",,,,,,,
"","","Sold in 3 months 4 Days  on 2011-04-28","/triplex-for-sale-montreal-sud-ouest-quebec-en-228671","1950","25x82 ft (7.62x24.99 m)","3","6",,,,,
"$315,000"," $292,000","Sold in 8 months 2 Days  on 2011-12-01","/triplex-for-sale-montreal-sud-ouest-quebec-en-238496","1915","25x75 ft (7.62x22.86 m)","3","4",,,,,
"$674,900"," $660,000","Sold in 89 Days  on 2012-02-15","/triplex-for-sale-montreal-sud-ouest-quebec-en-289546","1948","25.2x80 ft (7.68x24.38 m)","4","8",,,,,
"$515,000"," $500,000","Sold in 34 Days  on 2012-01-12","/triplex-for-sale-montreal-sud-ouest-quebec-en-299781","1959",,"3","7",,,,,
"$460,000"," $447,000","Sold in 25 Days  on 2012-12-15","/triplex-for-sale-montreal-sud-ouest-quebec-en-380277","1910",,"1","3",,,,,
"$317,000","","Sold in 85 Days  on 2012-10-26","/triplex-for-sale-montreal-sud-ouest-quebec-en-350809","1915","209.9 m� (2,259.34 ft�)","3","3",,,,,
"$349,000"," $328,000","Sold in 59 Days  on 2014-05-02","/triplex-for-sale-montreal-sud-ouest-quebec-en-493618","1910","25x80.7 ft (7.62x24.60 m)","1","3",,,,,
"$419,000"," $404,000","Sold in 30 Days  on 2014-06-18","/triplex-for-sale-montreal-sud-ouest-quebec-en-520804","1915",,"1","2",,,,,
"$389,000"," $367,000","Sold in 55 Days  on 2014-09-03","/triplex-for-sale-montreal-sud-ouest-quebec-en-532865","1924","1,672 ft� (155.33 m�)","1","3",,,,,
"$622,000"," $616,000","Sold in 3 Days  on 2014-08-06","/triplex-for-sale-montreal-sud-ouest-quebec-en-540367","1040","6,000 ft� (557.42 m�)","2","2",,,,,
"$379,000"," $370,000","Sold in 50 Days  on 2007-08-16","/triplex-for-sale-montreal-sud-ouest-quebec-en-60052","1870","48x96 ft (14.63x29.26 m)","3","3",,,,,
"$309,000"," $287,000","Sold in 7 months 29 Days  on 2009-05-04","/triplex-for-sale-north-montreal-quebec-en-100639","1924","50x80 ft (15.24x24.38 m)","4","5",,,,,
"$425,000"," $408,000","Sold in 4 months 18 Days  on 2009-12-01","/triplex-for-sale-north-montreal-quebec-en-133162","1956","75x85 ft (22.86x25.91 m)","1","5",,,,,
"$439,000"," $430,000","Sold in 21 Days  on 2012-02-19","/triplex-for-sale-north-montreal-quebec-en-306157","1930","89.01x50.53 ft (27.13x15.40 m)","1","3",,,,,
"","","Sold in 11 Days  on 2011-01-30","/triplex-for-sale-north-montreal-quebec-en-226111","1944","50x97 ft (15.24x29.57 m)","1","3",,,,,
"$389,000"," $348,000","Sold in 4 months 17 Days  on 2008-05-27","/triplex-for-sale-north-montreal-quebec-en-73954","1957","37.5x80 ft (11.43x24.38 m)","4","6",,,,,
"$462,000"," $450,000","Sold in 88 Days  on 2013-12-15","/triplex-for-sale-north-montreal-quebec-en-458400","1963","3,171 ft� (294.60 m�)","1","3",,,,,
"$419,000"," $407,000","Sold in 16 months 8 Days  on 2009-12-01","/triplex-for-sale-north-montreal-quebec-en-90699","1959","12.5x24.38 m (41.01x79.99 ft)","3","5",,,,,
"$489,000","","Sold in 5 months 5 Days  on 2009-09-26","/triplex-for-sale-plateau-mont-royal-quebec-en-126745","1910","75x17.5 ft (22.86x5.33 m)","3","4",,,,,
"$395,000"," $382,500","Sold in 50 Days  on 2009-07-21","/triplex-for-sale-plateau-mont-royal-quebec-en-132336","1930","28x76 ft (8.53x23.16 m)","1","2",,,,,
"$385,000"," $380,000","Sold in 38 Days  on 2009-07-10","/triplex-for-sale-plateau-mont-royal-quebec-en-132909","1920","23.5x82 ft (7.16x24.99 m)","1","3",,,,,
"$508,000"," $470,000","Sold in 55 Days  on 2009-08-04","/triplex-for-sale-plateau-mont-royal-quebec-en-134184","1915","15x76 ft (4.57x23.16 m)","3","3",,,,,
"$595,000"," $620,000","Sold in 6 Days  on 2009-11-09","/triplex-for-sale-plateau-mont-royal-quebec-en-152113","1924","25x100 ft (7.62x30.48 m)","3","7",,,,,
"$525,000"," $520,000","Sold in 42 Days  on 2009-10-01","/triplex-for-sale-plateau-mont-royal-quebec-en-142985","1915","15x76 ft (4.57x23.16 m)","3","3",,,,,
"$690,000"," $675,000","Sold in 19 Days  on 2010-04-28","/triplex-for-sale-plateau-mont-royal-quebec-en-177710","1932","25x100 ft (7.62x30.48 m)",,,,,,,
"$525,000"," $507,000","Sold in 45 Days  on 2010-06-12","/triplex-for-sale-plateau-mont-royal-quebec-en-181383","1900","6.63x21.95 m (21.75x72.01 ft)","3","8",,,,,
"$789,000","","Sold in 10 months 16 Days  on 2012-02-01","/triplex-for-sale-plateau-mont-royal-quebec-en-217607","1939","25x96 ft (7.62x29.26 m)",,,,,,,
